#,id,created,deleted,last_updated,uuid_str,bbs_code,name_bn,name_en,created_by_id,updated_by_id,upazila_id,weight
85,85,2020-06-03 17:34:53,false,2020-06-03 17:34:53,1acd7e5d-b07d-4722-aad7-1d1555a28d60,90,সোনাইমুড়ী পৌরসভা,Sonaimuri pourasabha,,,126,0
86,86,2020-06-03 17:34:55,false,2020-06-03 17:34:55,c8f15baa-3a9f-4f84-81aa-a683bd3333c7,83,নোয়াখালী পৌরসভা,Noakhali pourasabha,,,589,0
87,87,2020-06-03 17:34:56,false,2020-06-03 17:34:56,959cfdc8-6225-4f11-8e7d-ab3a03618d3b,20,বাঘাইছড়ি পৌরসভা,Baghaichhari pourasabha,,,129,0
88,88,2020-06-03 17:34:59,false,2020-06-03 17:34:59,e4525ca2-4ba6-4f94-9171-f33298ea1939,50,রাঙ্গামাটি পৌরসভা,Rangamati pourasabha,,,136,0
89,89,2020-06-03 17:35:01,false,2020-06-03 17:35:01,a3a91eaf-d4ce-4326-824a-5b841448fc15,40,ধামরাই পৌরসভা,Dhamrai pourasabha,,,149,0
90,90,2020-06-03 17:35:02,false,2020-06-03 17:35:02,ed21ce47-761a-42dd-aa7e-4817c76458d6,60,দোহার পৌরসভা,Dohar pourasabha,,,150,0
91,91,2020-06-03 17:35:06,false,2020-06-03 17:35:06,7ff1d514-7562-4336-b1dc-58fde41dcbba,80,সাভার পৌরসভা,Savar pourasabha,,,153,0
92,92,2020-06-03 17:35:39,false,2020-06-03 17:35:39,b808acf1-2e01-44ed-8b8d-6d02ac43eac4,10,আলফাডাঙ্গা পৌরসভা,Alfadanga pourasabha,,,154,0
93,93,2020-06-03 17:35:41,false,2020-06-03 17:35:41,409b6771-6098-4b89-8495-5b5365f6f762,20,ভাংগা পৌরসভা,Bhanga pourasabha,,,155,0
94,94,2020-06-03 17:35:42,false,2020-06-03 17:35:42,edf09d59-c13b-41ea-874a-f38069c06d56,40,বোয়ালমারী পৌরসভা,Boalmari pourasabha,,,156,0
95,95,2020-06-03 17:35:45,false,2020-06-03 17:35:45,3c67118f-fa73-4e34-9ab0-45275e79adab,60,ফরিদপুর পৌরসভা,Faridpur pourasabha,,,158,0
96,96,2020-06-03 17:35:48,false,2020-06-03 17:35:48,6c180644-506d-4985-8842-4fdc3cc52827,99,মধুখালী পৌরসভা,Madhukhali pourasabha,,,159,0
97,97,2020-06-03 17:35:50,false,2020-06-03 17:35:50,a66f44ca-9024-4c56-9c12-388d66df6150,80,নগরকান্দা পৌরসভা,Nagarkanda pourasabha,,,160,0
98,98,2020-06-03 17:35:55,false,2020-06-03 17:35:55,c9ed5b0b-55b2-4014-a11a-e7fd747a9c6a,44,কালিয়াকৈর পৌরসভা,Kaliakair pourasabha,,,164,0
99,99,2020-06-03 17:35:57,false,2020-06-03 17:35:57,fbe226d4-21d8-43ba-a573-e7f93c7a4f5b,49,কালীগঞ্জ পৌরসভা,Kaliganj pourasabha,,,165,0
100,100,2020-06-03 17:36:00,false,2020-06-03 17:36:00,bf58fff9-2996-44e4-a3fb-e954649c2ecf,55,শ্রীপুর পৌরসভা,Sreepur pourasabha,,,167,0
101,101,2020-06-03 17:36:11,false,2020-06-03 17:36:11,e55f6659-f8e5-4e16-8f72-ab1eda99305d,25,গোপালগঞ্জ পৌরসভা,Gopalganj pourasabha,,,168,0
102,102,2020-06-03 17:36:14,false,2020-06-03 17:36:14,1f2fd269-a904-4fb0-ad99-fc3d75328444,50,কোটালীপাড়া পৌরসভা,Kotalipara pourasabha,,,170,0
103,103,2020-06-03 17:36:17,false,2020-06-03 17:36:17,dffc65d8-e495-4e6f-8c65-48b2c1da724d,65,মুকসুদপুর পৌরসভা,Muksudpur pourasabha,,,171,0
104,104,2020-06-03 17:36:18,false,2020-06-03 17:36:18,7d730a47-f75e-46c7-8486-fbee802e0e00,75,টুঙ্গিপাড়া পৌরসভা,Tungipara pourasabha,,,172,0
105,105,2020-06-03 17:36:22,false,2020-06-03 17:36:22,80b1f542-b78e-48f0-bf03-c2b5040e85f0,25,বাজিতপুর পৌরসভা,Bajitpur pourasabha,,,181,0
106,106,2020-06-03 17:36:23,false,2020-06-03 17:36:23,1f9039f0-2d63-47e6-93d6-99a4042a9db2,50,ভৈরব পৌরসভা,Bhairab pourasabha,,,182,0
107,107,2020-06-03 17:36:25,false,2020-06-03 17:36:25,a597e79c-58a3-4334-af7d-4dad1db0f12a,62,হোসেনপুর পৌরসভা,Hossainpur pourasabha,,,183,0
108,108,2020-06-03 17:36:28,false,2020-06-03 17:36:28,4732c13a-5c17-44d4-b22c-8e53bf647ed5,66,করিমগঞ্জ পৌরসভা,Karimganj pourasabha,,,185,0
109,109,2020-06-03 17:36:30,false,2020-06-03 17:36:30,02a809ff-86f3-4bfb-be84-3d903a1ac747,70,কটিয়াদী পৌরসভা,Katiadi pourasabha,,,186,0
110,110,2020-06-03 17:36:33,false,2020-06-03 17:36:33,b9b522ee-8a8a-44d6-8332-415045f69985,75,কিশোরগঞ্জ পৌরসভা,Kishoreganj pourasabha,,,187,0
111,111,2020-06-03 17:36:34,false,2020-06-03 17:36:34,3db33537-bd56-4ad1-adb6-475f89af4f9d,88,কুলিয়ারচর পৌরসভা,Kuliarchar pourasabha,,,188,0
112,112,2020-06-03 17:36:38,false,2020-06-03 17:36:38,bf25b79d-5b2d-4314-90e0-5faf3f3e5735,92,পাকুন্দিয়া পৌরসভা,Pakundia pourasabha,,,191,0
113,113,2020-06-03 17:36:41,false,2020-06-03 17:36:41,69a7b8bf-d0ee-4863-8c56-67c06dc3244b,25,কালকিনি পৌরসভা,Kalkini pourasabha,,,193,0
114,114,2020-06-03 17:36:43,false,2020-06-03 17:36:43,0956f8b8-a805-496e-b28e-756084acca4b,50,মাদারীপুর পৌরসভা,Madaripur pourasabha,,,194,0
115,115,2020-06-03 17:36:45,false,2020-06-03 17:36:45,f1674517-5e70-4ef9-aa8d-2cd6547204ee,68,রাজৈর পৌরসভা,Rajoir pourasabha,,,195,0
116,116,2020-06-03 17:36:49,false,2020-06-03 17:36:49,d495ce35-a95a-453d-b80b-6b866244e4a0,75,শিবচর পৌরসভা,Shibchar pourasabha,,,196,0
117,117,2020-06-03 17:36:54,false,2020-06-03 17:36:54,0204341b-248d-4d19-943d-bc21bc17d5d9,50,মানিকগঞ্জ পৌরসভা,Manikganj pourasabha,,,200,0
118,118,2020-06-03 17:36:57,false,2020-06-03 17:36:57,04ad79fe-28b7-4e6d-b116-691d3f543807,87,সিংগাইর পৌরসভা,Singair pourasabha,,,203,0
119,119,2020-06-03 17:37:01,false,2020-06-03 17:37:01,8f918ec2-f67f-47db-8e15-0290ab4796eb,33,মিরকাদিম পৌরসভা,Mirkadim pourasabha,,,206,0
120,120,2020-06-03 17:37:02,false,2020-06-03 17:37:02,630289c7-38ca-40cd-9c62-dafa6b549bf1,66,মুন্সীগঞ্জ পৌরসভা,Munshiganj pourasabha,,,206,0
121,121,2020-06-03 17:37:10,false,2020-06-03 17:37:10,c3ce200b-9b2c-4cc5-82ab-9208e8aacf13,15,আড়াইহাজার পৌরসভা,Araihazar pourasabha,,,223,0
122,122,2020-06-03 17:37:11,false,2020-06-03 17:37:11,953ce68b-0d94-41b6-9770-31d515e815d5,35,গোপালদী পৌরসভা,Gopaldi pourasabha,,,223,0
123,123,2020-06-03 17:37:12,false,2020-06-03 17:37:12,3a8b9b77-8e2f-492f-a567-9a08b2b0de46,66,সোনারগাঁ পৌরসভা,Sonargaon pourasabha,,,224,0
124,124,2020-06-03 17:37:16,false,2020-06-03 17:37:16,322c41e8-412a-4e1f-9b5b-d1429bba0dac,33,কাঞ্চন পৌরসভা,Kanchan pourasabha,,,226,0
125,125,2020-06-03 17:37:17,false,2020-06-03 17:37:17,70fa965a-5238-448e-9f7c-694ca4f6fcde,77,তারাব পৌরসভা,Taraba pourasabha,,,226,0
126,126,2020-06-03 17:37:23,false,2020-06-03 17:37:23,40761743-efbb-45c2-843a-fc2edd0b630f,37,মনোহরদী পৌরসভা,Manohardi pourasabha,,,228,0
127,127,2020-06-03 17:37:27,false,2020-06-03 17:37:27,04162317-3e34-4b22-8b55-33c27d6656a7,25,মাধবদী পৌরসভা,Madhabdi pourasabha,,,645,0
128,128,2020-06-03 17:37:28,false,2020-06-03 17:37:28,c61c0367-1147-4c00-9c79-f98f004d6efa,50,নরসিংদী পৌরসভা,Narsingdi pourasabha,,,645,0
129,129,2020-06-03 17:37:29,false,2020-06-03 17:37:29,d0c64549-7b96-44c1-8a40-4e0f4c290e8b,15,ঘোড়াশাল পৌরসভা,Ghorashal pourasabha,,,230,0
130,130,2020-06-03 17:37:34,false,2020-06-03 17:37:34,e8b153eb-6a93-4e33-aa92-1acd96066af3,80,রায়পুরা পৌরসভা,Raipura pourasabha,,,231,0
131,131,2020-06-03 17:37:35,false,2020-06-03 17:37:35,342af6e0-31fd-4495-8c11-b603bcb05a0c,87,শিবপুর পৌরসভা,Shibpur pourasabha,,,232,0
132,132,2020-06-03 17:37:36,false,2020-06-03 17:37:36,f66873bf-aa30-423f-824c-1ac654e80ea0,22,গোয়ালন্দ পৌরসভা,Goalanda pourasabha,,,243,0
133,133,2020-06-03 17:37:40,false,2020-06-03 17:37:40,8f8231d8-a5ed-48be-b941-8ed662eee29a,33,পাংশা পৌরসভা,Pangsha pourasabha,,,245,0
134,134,2020-06-03 17:37:42,false,2020-06-03 17:37:42,de2eb2f8-237e-40bc-aaa8-a48f4aae638f,66,রাজবাড়ী পৌরসভা,Rajbari pourasabha,,,246,0
135,135,2020-06-03 17:37:45,false,2020-06-03 17:37:45,4b824c72-04cf-4645-b7d2-d7ce6414a468,16,ভেদরগঞ্জ পৌরসভা,Bhedarganj pourasabha,,,247,0
136,136,2020-06-03 17:37:46,false,2020-06-03 17:37:46,219bbbc6-69ad-4c38-833f-badc2a9d6b6f,33,ডামুড্যা পৌরসভা,Damudya pourasabha,,,248,0
137,137,2020-06-03 17:37:49,false,2020-06-03 17:37:49,fe6ffc41-c53b-439e-850f-6b633cb74b7a,40,গোসাইরহাট পৌরসভা,Gosairhat pourasabha,,,249,0
138,138,2020-06-03 17:37:51,false,2020-06-03 17:37:51,51f9931e-10dc-4f3d-9c78-1ac43490852c,50,নড়িয়া পৌরসভা,Naria pourasabha,,,250,0
139,139,2020-06-03 17:37:53,false,2020-06-03 17:37:53,31c39655-8db3-443a-80f9-bd8830e895d0,66,শরীয়তপুর পৌরসভা,Shariatpur pourasabha,,,251,0
140,140,2020-06-03 17:37:56,false,2020-06-03 17:37:56,f6d43239-512b-4f06-befb-4b8df12c072d,83,জাজিরা পৌরসভা,Zajira pourasabha,,,252,0
141,141,2020-06-03 17:37:57,false,2020-06-03 17:37:57,64bc6eca-e2cd-4638-8fd8-8078d667b990,8,বাসাইল পৌরসভা,Basail pourasabha,,,258,0
142,142,2020-06-03 17:38:01,false,2020-06-03 17:38:01,57a6dc8d-1139-4407-a53c-36a54de143ee,12,ভূঞাপুর পৌরসভা,Bhuanpur pourasabha,,,646,0
143,143,2020-06-03 17:38:03,false,2020-06-03 17:38:03,e4b616bd-4853-409b-9cff-eed0d4ea42ee,25,ধনবাড়ী পৌরসভা,Dhanbari pourasabha,,,261,0
144,144,2020-06-03 17:38:06,false,2020-06-03 17:38:06,87409343-629a-4c1c-97aa-0274ae4fd495,37,ঘাটাইল পৌরসভা,Ghatail pourasabha,,,262,0
145,145,2020-06-03 17:38:07,false,2020-06-03 17:38:07,5a9f65e7-8a2d-4d4a-8798-ecb2f62f589a,50,গোপালপুর পৌরসভা,Gopalpur pourasabha,,,263,0
146,146,2020-06-03 17:38:10,false,2020-06-03 17:38:10,0dc6e356-f3a2-4387-95bc-c7bdea97ec2c,30,এলেঙ্গা পৌরসভা,Elenga pourasabha,,,264,0
147,147,2020-06-03 17:38:12,false,2020-06-03 17:38:12,b0cd275c-9d77-423f-963e-2c35b43cbb74,62,কালিহাতি পৌরসভা,Kalihati pourasabha,,,264,0
148,148,2020-06-03 17:38:13,false,2020-06-03 17:38:13,d1a03bde-c820-4e7e-807a-2691cef4b504,75,মধুপুর পৌরসভা,Madhupur pourasabha,,,265,0
149,149,2020-06-03 17:38:15,false,2020-06-03 17:38:15,24b2e587-c0db-4908-8f9a-05923ce46982,70,মির্জাপুর পৌরসভা,Mirzapur pourasabha,,,266,0
150,150,2020-06-03 17:38:18,false,2020-06-03 17:38:18,0aa8e5a5-7d1e-4611-a2d6-98dc1d469b6a,80,সখিপুর পৌরসভা,Sakhipur pourasabha,,,268,0
151,151,2020-06-03 17:38:21,false,2020-06-03 17:38:21,f8931e49-3cb0-4a49-8230-437aaae3297c,87,টাঙ্গাইল পৌরসভা,Tangail pourasabha,,,269,0
152,152,2020-06-03 17:38:24,false,2020-06-03 17:38:24,cc331ce6-4458-4f0c-8ffe-18b9d8fdee94,25,বাগেরহাট পৌরসভা,Bagerhat pourasabha,,,493,0
153,153,2020-06-03 17:38:30,false,2020-06-03 17:38:30,86d61bce-e29b-46d5-82b8-259947832a81,50,মোংলা পৌরসভা,Mongla pourasabha,,,274,0
154,154,2020-06-03 17:38:34,false,2020-06-03 17:38:34,0379c830-4215-40d9-a69e-79b2370aff14,75,মোরেলগঞ্জ পৌরসভা,Morelganj pourasabha,,,647,0
155,155,2020-06-03 17:38:43,false,2020-06-03 17:38:43,f9b88594-5b36-454e-a8d5-c888bfb63497,20,আলমডাঙ্গা পৌরসভা,Alamdanga pourasabha,,,278,0
156,156,2020-06-03 17:38:46,false,2020-06-03 17:38:46,9dca1e30-3644-45b7-965d-8072e8063b6f,40,চুয়াডাঙ্গা পৌরসভা,Chuadanga pourasabha,,,279,0
157,157,2020-06-03 17:38:50,false,2020-06-03 17:38:50,671572c1-a6fc-4400-b5dd-c629a0836308,60,দর্শনা পৌরসভা,Darshana pourasabha,,,280,0
158,158,2020-06-03 17:38:53,false,2020-06-03 17:38:53,659d678a-7b91-4938-aabb-4352aa5f59cc,80,জীবন নগর পৌরসভা,Jibannagar pourasabha,,,281,0
159,159,2020-06-03 17:38:57,false,2020-06-03 17:38:57,b647624c-32ed-4920-8349-574e061fbfed,83,নওয়াপাড়া পৌরসভা,Noapara pourasabha,,,282,0
160,160,2020-06-03 17:39:02,false,2020-06-03 17:39:02,916d2fd9-21a2-42be-b726-57b0679ff808,5,বাঘারপাড়া পৌরসভা,Bagharpara pourasabha,,,283,0
161,161,2020-06-03 17:39:06,false,2020-06-03 17:39:06,a562395a-0625-4d45-9e05-8ed4b9c88943,13,চৌগাছা পৌরসভা,Chaugachha pourasabha,,,284,0
162,162,2020-06-03 17:39:10,false,2020-06-03 17:39:10,416f3a15-9dbd-4151-822a-34129c27563c,33,ঝিকরগাছা পৌরসভা,Jhikargachha pourasabha,,,285,0
163,163,2020-06-03 17:39:14,false,2020-06-03 17:39:14,29a2142e-40bb-49cd-90e4-8231c935fb7c,37,কেশবপুর পৌরসভা,Keshabpur pourasabha,,,286,0
164,164,2020-06-03 17:39:19,false,2020-06-03 17:39:19,bf9d5126-7703-4d78-a973-73ecfbd5e27a,16,যশোর পৌরসভা,Jashore pourasabha,,,287,0
165,165,2020-06-03 17:39:25,false,2020-06-03 17:39:25,26b1fe50-9846-4452-8267-78d20e703b38,66,মণিরামপুর পৌরসভা,Manirampur pourasabha,,,288,0
166,166,2020-06-03 17:39:29,false,2020-06-03 17:39:29,8cf037bc-abb3-4e57-a137-0dd4cc248f2b,8,বেনাপোল পৌরসভা,Benapole pourasabha,,,289,0
167,167,2020-06-03 17:39:32,false,2020-06-03 17:39:32,239ceb04-20e6-40a4-aea9-32d337bc97e0,12,হরিণাকুণ্ডু পৌরসভা,Harinakundu pourasabha,,,648,0
168,168,2020-06-03 17:39:37,false,2020-06-03 17:39:37,dc429701-866c-4e60-b8f5-ee85a2a4a6c2,16,ঝিনাইদহ পৌরসভা,Jhenaidah pourasabha,,,291,0
169,169,2020-06-03 17:39:39,false,2020-06-03 17:39:39,c0a2c08e-a5ea-44bd-bda4-29b0dc4fc53c,32,কালীগঞ্জ পৌরসভা,Kaliganj pourasabha,,,292,0
170,170,2020-06-03 17:39:40,false,2020-06-03 17:39:40,01f2db0c-e1cd-40f3-9530-5f67b44af5c4,50,কোটচাঁদপুর পৌরসভা,Kotchandpur pourasabha,,,293,0
171,171,2020-06-03 17:39:42,false,2020-06-03 17:39:42,df139fb7-2932-417a-9063-300fe927e2ab,66,মহেশপুর পৌরসভা,Maheshpur pourasabha,,,294,0
172,172,2020-06-03 17:39:45,false,2020-06-03 17:39:45,2a0e585b-aaab-46fe-8a46-9939c0490445,83,শৈলকুপা পৌরসভা,Shailkupa pourasabha,,,295,0
173,173,2020-06-03 17:39:48,false,2020-06-03 17:39:48,67bf2527-da6a-41f5-83b5-06bb92dca0d8,22,চালনা পৌরসভা,Chalna pourasabha,,,297,0
174,174,2020-06-03 17:39:53,false,2020-06-03 17:39:53,6bcdcc06-0435-42d1-a4f5-72c288c0578c,66,পাইকগাছা পৌরসভা,Paikgachha pourasabha,,,300,0
175,175,2020-06-03 17:40:01,false,2020-06-03 17:40:01,f725f7e5-023f-4445-827d-c7e06fb8dac8,20,ভেড়ামারা পৌরসভা,Bheramara pourasabha,,,305,0
176,176,2020-06-03 17:40:04,false,2020-06-03 17:40:04,7e3e8893-f789-4c36-81e0-dfef924cb1c5,30,খোকসা পৌরসভা,Khoksa pourasabha,,,307,0
177,177,2020-06-03 17:40:07,false,2020-06-03 17:40:07,ac303867-ec66-4b59-ac37-80f3d9b13299,40,কুমারখালী পৌরসভা,Kumarkhali pourasabha,,,308,0
178,178,2020-06-03 17:40:10,false,2020-06-03 17:40:10,53eb15aa-8993-4754-84eb-fd53904993b3,60,কুষ্টিয়া পৌরসভা,Kushtia pourasabha,,,309,0
179,179,2020-06-03 17:40:14,false,2020-06-03 17:40:14,8f8ea7d5-d1f7-47a5-8ea2-4ec08709a607,80,মিরপুর পৌরসভা,Mirpur pourasabha,,,310,0
180,180,2020-06-03 17:40:16,false,2020-06-03 17:40:16,331cd7a7-9891-4dc7-8c93-0801df879d55,50,মাগুরা পৌরসভা,Magura pourasabha,,,311,0
181,181,2020-06-03 17:40:21,false,2020-06-03 17:40:21,02a3ee05-d13c-40b1-afa5-e319e779c719,22,গাংনী পৌরসভা,Gangni pourasabha,,,315,0
182,182,2020-06-03 17:40:23,false,2020-06-03 17:40:23,a5924091-28a0-4e02-805f-438a8422653b,33,মেহেরপুর পৌরসভা,Meherpur pourasabha,,,317,0
183,183,2020-06-03 17:40:25,false,2020-06-03 17:40:25,080d7480-4e82-42ac-8330-932b7111ebc7,33,কালিয়া পৌরসভা,Kalia pourasabha,,,318,0
184,184,2020-06-03 17:40:27,false,2020-06-03 17:40:27,d79abd7e-3e94-4c50-8f73-5e087a1b6214,44,লোহাগড়া পৌরসভা,Lohagara pourasabha,,,319,0
185,185,2020-06-03 17:40:30,false,2020-06-03 17:40:30,ad476501-76e9-41f9-af10-12f5dbc6ded2,66,নড়াইল পৌরসভা,Narail pourasabha,,,320,0
186,186,2020-06-03 17:40:33,false,2020-06-03 17:40:33,466e8f3c-5f90-411e-a157-3c3d9bda897b,33,কলারোয়া পৌরসভা,Kalaroa pourasabha,,,323,0
187,187,2020-06-03 17:40:36,false,2020-06-03 17:40:36,7a7eb50d-2412-4e9e-b194-5932b2e64d2e,66,সাতক্ষীরা পৌরসভা,Satkhira pourasabha,,,325,0
188,188,2020-06-03 17:40:41,false,2020-06-03 17:40:41,fd17a0f6-6b14-4e9e-81df-bef7b5259254,11,বকশীগঞ্জ পৌরসভা,Bakshiganj pourasabha,,,173,0
189,189,2020-06-03 17:40:43,false,2020-06-03 17:40:43,f575c62a-4e37-48c9-8d4f-6df3e574db99,16,দেওয়ানগঞ্জ পৌরসভা,Dewanganj pourasabha,,,174,0
190,190,2020-06-03 17:40:45,false,2020-06-03 17:40:45,7b1df95e-bdaf-4b4d-850b-bfbce9199a44,33,ইসলামপুর পৌরসভা,Islampur pourashava,,,175,0
191,191,2020-06-03 17:40:47,false,2020-06-03 17:40:47,6f978fd5-428a-4bac-bdaf-4a13d2452171,50,জামালপুর পৌরসভা,Jamalpur pourasabha,,,176,0
192,192,2020-06-03 17:40:51,false,2020-06-03 17:40:51,42712a05-7dc3-4637-9395-76191e4975ae,60,মাদারগঞ্জ পৌরসভা,Madarganj pourasabha,,,177,0
193,193,2020-06-03 17:40:52,false,2020-06-03 17:40:52,dff4f5df-0f45-43c2-bb75-b708d5672ce7,67,মেলান্দহ পৌরসভা,Melandaha pourasabha,,,178,0
194,194,2020-06-03 17:40:54,false,2020-06-03 17:40:54,7e33690a-3ff9-4c82-aa5b-b140a5da083f,83,সরিষাবাড়ী পৌরসভা,Sarishabari pourasabha,,,179,0
195,195,2020-06-03 17:40:56,false,2020-06-03 17:40:56,bd3a4c1f-0ff0-4dab-a432-4254d236d802,11,ভালুকা পৌরসভা,Bhaluka pourasabha,,,210,0
196,196,2020-06-03 17:40:59,false,2020-06-03 17:40:59,0380f778-a75f-4fe9-9a43-499ab07eec5d,18,ফুলবাড়িয়া পৌরসভা,Fulbaria pourasabha,,,212,0
197,197,2020-06-03 17:41:02,false,2020-06-03 17:41:02,e418daf9-376f-4038-814a-b1ff472f8e3e,22,গফরগাঁও পৌরসভা,Gafargaon pourasabha,,,213,0
198,198,2020-06-03 17:41:03,false,2020-06-03 17:41:03,5a4591dc-383e-415f-9180-b87facaac005,33,গৌরীপুর পৌরসভা,Gouripur pourasabha,,,214,0
199,199,2020-06-03 17:41:06,false,2020-06-03 17:41:06,6d9578f2-a1b0-4f43-bb06-7f623c708576,45,হালুয়াঘাট পৌরসভা,Haluaghat pourasabha,,,215,0
200,200,2020-06-03 17:41:08,false,2020-06-03 17:41:08,11c5bfee-f88e-4c0c-ad2d-5f3969612ae4,44,ঈশ্বরগঞ্জ পৌরসভা,Ishwarganj pourasabha,,,216,0
201,201,2020-06-03 17:41:11,false,2020-06-03 17:41:11,b8c0fed9-a6c4-484b-9b92-e403e352b469,55,ময়মনসিংহ পৌরসভা,Mymensingh pourasabha,,,217,0
202,202,2020-06-03 17:41:14,false,2020-06-03 17:41:14,94f5c61b-0d2a-4ac0-a3fe-52d866855e2f,66,মুক্তাগাছা পৌরসভা,Muktagachha pourasabha,,,218,0
203,203,2020-06-03 17:41:17,false,2020-06-03 17:41:17,bf1d013f-6a51-4e05-b255-1d6a415d4d8f,77,নান্দাইল পৌরসভা,Nandail pourasabha,,,219,0
204,204,2020-06-03 17:41:20,false,2020-06-03 17:41:20,5f1246ce-a496-4e84-8f90-bc8b65a01f46,83,ফুলপুর পৌরসভা,Fulpur pourasabha,,,220,0
205,205,2020-06-03 17:41:23,false,2020-06-03 17:41:23,2c690c04-5572-4ebc-8abf-3ad31cc65655,88,ত্রিশাল পৌরসভা,Trishal pourasabha,,,222,0
206,206,2020-06-03 17:41:28,false,2020-06-03 17:41:28,1c32855e-cabb-4d60-9449-5a377ed444be,20,দুর্গাপুর পৌরসভা,Durgapur pourasabha,,,235,0
207,207,2020-06-03 17:41:33,false,2020-06-03 17:41:33,1931a82b-034d-4580-bb5c-758f4ff32236,40,কেন্দুয়া পৌরসভা,Kendua pourasabha,,,238,0
208,208,2020-06-03 17:41:34,false,2020-06-03 17:41:34,7a23d3c3-1908-4468-a48c-6da7174545d3,50,মদন পৌরসভা,Madan pourasabha,,,239,0
209,209,2020-06-03 17:41:36,false,2020-06-03 17:41:36,dd52533e-a2fe-4fa4-81a1-b0e59896ed58,60,মোহনগঞ্জ পৌরসভা,Mohanganj pourasabha,,,240,0
210,210,2020-06-03 17:41:39,false,2020-06-03 17:41:39,5564543b-4589-4ac9-b6ef-7c3a4cd6e18b,80,নেত্রকোনা পৌরসভা,Netrakona pourasabha,,,655,0
211,211,2020-06-03 17:41:44,false,2020-06-03 17:41:44,257f6827-cdd6-4198-880b-b176cf961614,22,নকলা পৌরসভা,Nakla pourasabha,,,254,0
212,212,2020-06-03 17:41:46,false,2020-06-03 17:41:46,81da2501-f0eb-4daf-b0cf-e59a67adbad6,33,নালিতাবাড়ী পৌরসভা,Nalitabari pourasabha,,,255,0
213,213,2020-06-03 17:41:50,false,2020-06-03 17:41:50,b04714d2-b0ad-4449-a3d4-b175101aaac0,66,শেরপুর পৌরসভা,Sherpur pourasabha,,,256,0
214,214,2020-06-03 17:41:52,false,2020-06-03 17:41:52,c35510d0-0654-47e5-bb9b-878241536c2a,77,শ্রীবরদী পৌরসভা,Sreebardi pourasabha,,,257,0
215,215,2020-06-03 17:41:55,false,2020-06-03 17:41:55,30ba7fad-b6fb-49f8-9b74-488a90ed8e19,50,সান্তাহার পৌরসভা,Santahar pourasabha,,,328,0
216,216,2020-06-03 17:41:57,false,2020-06-03 17:41:57,cd8b0a21-c292-4cb7-a1cf-493c54e7bb45,20,বগুড়া পৌরসভা,Bogra pourasabha,,,656,0
217,217,2020-06-03 17:42:01,false,2020-06-03 17:42:01,c74cd25f-da10-47bc-80ef-d976a8afe522,30,ধুনট পৌরসভা,Dhunat pourasabha,,,330,0
218,218,2020-06-03 17:42:03,false,2020-06-03 17:42:03,e01acbe3-05e9-4b0a-b1bb-e6f441560865,37,দুপচাচিয়া পৌরসভা,Dupchachia pourasabha,,,331,0
219,219,2020-06-03 17:42:04,false,2020-06-03 17:42:04,7de44ab2-7869-428a-b0c2-8fd6a5d823f5,70,তালোড়া পৌরসভা,Talora pourasabha,,,331,0
220,220,2020-06-03 17:42:07,false,2020-06-03 17:42:07,f3ccd224-fc42-4ce2-a961-4411753ef8ad,40,গাবতলি পৌরসভা,Gabtali pourasabha,,,332,0
221,221,2020-06-03 17:42:09,false,2020-06-03 17:42:09,77e861f6-4798-4d7f-bdcf-be8169412061,42,কাহালু পৌরসভা,Kahaloo pourasabha,,,333,0
222,222,2020-06-03 17:42:12,false,2020-06-03 17:42:12,4a213631-871b-4756-add4-3ef887a7f4d6,45,নন্দিগ্রাম পৌরসভা,Nandigram pourasabha,,,334,0
223,223,2020-06-03 17:42:14,false,2020-06-03 17:42:14,bb6b0fe4-2418-4436-9ccf-280845507f36,65,সারিয়াকান্দি পৌরসভা,Sariakandi pourasabha,,,335,0
224,224,2020-06-03 17:42:17,false,2020-06-03 17:42:17,207bc906-26f8-4a3c-ba5c-5eacc2549e83,20,বগুড়া পৌরসভা,Bogra pourasabha,,,336,0
225,225,2020-06-03 17:42:18,false,2020-06-03 17:42:18,a70c594b-e91d-4da0-b3bd-0e2e8d5f87fe,75,শেরপুর পৌরসভা,Sherpur pourasabha,,,337,0
226,226,2020-06-03 17:42:21,false,2020-06-03 17:42:21,0a86ba34-7ad4-46bc-ad3e-bc81f91c8fc0,82,শিবগঞ্জ পৌরসভা,Shibganj pourasabha,,,338,0
227,227,2020-06-03 17:42:23,false,2020-06-03 17:42:23,36fe5203-8b64-48cc-af8e-bce7890ff38b,87,সোনাতলা পৌরসভা,Sonatala pourasabha,,,339,0
228,228,2020-06-03 17:42:25,false,2020-06-03 17:42:25,cbb63d38-862d-4243-96bd-1f80ac68ef4d,25,আক্কেলপুর পৌরসভা,Akkelpur pourasabha,,,340,0
229,229,2020-06-03 17:42:28,false,2020-06-03 17:42:28,cf135466-adcc-4d54-a2b3-313dd1efbfa9,50,জয়পুরহাট পৌরসভা,Joypurhat pourasabha,,,341,0
230,230,2020-06-03 17:42:29,false,2020-06-03 17:42:29,fdcf3a73-22de-429c-a773-fc52e5f44b75,60,কালাই পৌরসভা,Kalai pourasabha,,,342,0
231,231,2020-06-03 17:42:31,false,2020-06-03 17:42:31,a2ea4de6-b993-404e-8749-e3dac2f84a7d,67,ক্ষেতলাল পৌরসভা,Khetlal pourasabha,,,491,0
